ts_ns,side,price_e8,qty_e8,agg_trade_id
1704586517003000000,-1,4398780000000,92000000,1973577440
1704586517007000000,1,4398790000000,500000,1973577441
1704586517017000000,-1,4398780000000,21900000,1973577442
1704586517022000000,-1,4398770000000,7700000,1973577443
1704586517104000000,-1,4398750000000,1000000,1973577444
1704586517104000000,-1,4398740000000,300000,1973577445
1704586517104000000,-1,4398700000000,16600000,1973577446
1704586517105000000,-1,4398690000000,2200000,1973577447
1704586517105000000,-1,4398670000000,1000000,1973577448
1704586517105000000,-1,4398660000000,300000,1973577449
1704586517117000000,1,4398670000000,98900000,1973577450
1704586517303000000,1,4398670000000,4100000,1973577451
1704586517651000000,-1,4398660000000,5700000,1973577452
1704586517720000000,1,4398670000000,1400000,1973577453
1704586517721000000,-1,4398660000000,23000000,1973577454
1704586518147000000,1,4398670000000,7200000,1973577455
1704586518258000000,1,4398670000000,1000000,1973577456
1704586518465000000,1,4398670000000,900000,1973577457
1704586518643000000,1,4398670000000,328200000,1973577458
1704586518926000000,1,4398670000000,2100000,1973577459
1704586519050000000,1,4398670000000,19300000,1973577460
1704586519230000000,1,4398670000000,17500000,1973577461
1704586519267000000,-1,4398660000000,239600000,1973577462
1704586519267000000,-1,4398650000000,2900000,1973577463
1704586519267000000,-1,4398560000000,300000,1973577464
1704586519313000000,1,4398560000000,9600000,1973577465
1704586519559000000,1,4398560000000,5900000,1973577466
1704586519669000000,1,4398560000000,1400000,1973577467
1704586519826000000,1,4398560000000,3100000,1973577468
1704586519934000000,1,4398560000000,69000000,1973577469
1704586519966000000,-1,4398550000000,1800000,1973577470
1704586520064000000,1,4398560000000,900000,1973577471
1704586520201000000,1,4398560000000,500000,1973577472
1704586520315000000,1,4398560000000,600000,1973577473
1704586520453000000,1,4398560000000,400000,1973577474
1704586520512000000,-1,4398550000000,6700000,1973577475
1704586520623000000,-1,4398550000000,300000,1973577476
1704586520777000000,1,4398560000000,12000000,1973577477
1704586521094000000,1,4398560000000,30000000,1973577478
1704586521233000000,-1,4398550000000,50900000,1973577479
1704586521244000000,1,4398560000000,600000,1973577480
1704586521273000000,-1,4398550000000,5600000,1973577481
1704586521855000000,1,4398550000000,25000000,1973577482
1704586521967000000,-1,4398540000000,15600000,1973577483
1704586522291000000,-1,4398540000000,1100000,1973577484
1704586522301000000,1,4398550000000,5000000,1973577485
1704586522352000000,-1,4398540000000,300000,1973577486
1704586522550000000,-1,4398540000000,1400000,1973577487
1704586522626000000,1,4398550000000,500000,1973577488
1704586523344000000,1,4398550000000,300000,1973577489
1704586523568000000,1,4398550000000,800000,1973577490
1704586523906000000,1,4398550000000,300000,1973577491
1704586524141000000,-1,4398540000000,5600000,1973577492
1704586524197000000,1,4398550000000,28400000,1973577493
1704586524510000000,-1,4398540000000,4800000,1973577494
1704586524694000000,1,4398550000000,241900000,1973577495
1704586524879000000,1,4398550000000,9500000,1973577496
1704586524978000000,-1,4398540000000,5700000,1973577497
1704586525807000000,-1,4398540000000,93600000,1973577498
1704586525807000000,-1,4398530000000,300000,1973577499
1704586525807000000,-1,4398460000000,300000,1973577500
1704586525807000000,-1,4398450000000,46400000,1973577501
1704586525807000000,-1,4398440000000,56800000,1973577502
1704586525807000000,-1,4398400000000,39100000,1973577503
1704586525835000000,-1,4398390000000,4700000,1973577504
1704586525835000000,-1,4398280000000,2300000,1973577505
1704586525837000000,-1,4398200000000,113300000,1973577506
1704586525837000000,-1,4398190000000,300000,1973577507
1704586525837000000,-1,4398180000000,16100000,1973577508
1704586525837000000,-1,4398150000000,500000,1973577509
1704586525837000000,-1,4398130000000,38800000,1973577510
1704586525837000000,-1,4398120000000,6800000,1973577511
1704586525837000000,-1,4398110000000,600000,1973577512
1704586525837000000,-1,4398100000000,300000,1973577513
1704586525843000000,-1,4398060000000,300000,1973577514
1704586525843000000,-1,4398050000000,11400000,1973577515
1704586525843000000,-1,4398040000000,29500000,1973577516
1704586525846000000,-1,4398010000000,6800000,1973577517
1704586525846000000,-1,4398000000000,5800000,1973577518
1704586525846000000,-1,4397990000000,12100000,1973577519
1704586525846000000,-1,4397980000000,45800000,1973577520
1704586525849000000,-1,4397970000000,10800000,1973577521
1704586525849000000,-1,4397960000000,700000,1973577522
1704586525849000000,-1,4397950000000,300000,1973577523
1704586525849000000,-1,4397940000000,77900000,1973577524
1704586525849000000,-1,4397930000000,41300000,1973577525
1704586525849000000,-1,4397910000000,88700000,1973577526
1704586525859000000,-1,4397900000000,900000,1973577527
1704586525859000000,-1,4397870000000,9100000,1973577528
1704586525874000000,-1,4397830000000,8200000,1973577529
1704586525884000000,-1,4397820000000,2600000,1973577530
1704586525884000000,-1,4397810000000,18000000,1973577531
1704586525884000000,-1,4397790000000,11800000,1973577532
1704586525885000000,-1,4397750000000,300000,1973577533
1704586525885000000,-1,4397740000000,13300000,1973577534
1704586525895000000,-1,4397690000000,2200000,1973577535
1704586525895000000,-1,4397670000000,1200000,1973577536
1704586525895000000,-1,4397660000000,6800000,1973577537
1704586525895000000,-1,4397640000000,2300000,1973577538
1704586525895000000,-1,4397630000000,11400000,1973577539
1704586525895000000,-1,4397620000000,22800000,1973577540
1704586525901000000,-1,4397610000000,4600000,1973577541
1704586525901000000,-1,4397570000000,300000,1973577542
1704586525901000000,-1,4397560000000,11400000,1973577543
1704586525909000000,-1,4397540000000,4900000,1973577544
1704586525909000000,-1,4397530000000,2900000,1973577545
1704586525957000000,-1,4397630000000,2800000,1973577546
1704586525972000000,-1,4397500000000,1000000,1973577547
1704586526104000000,-1,4397450000000,12300000,1973577548
1704586526259000000,1,4397460000000,500000,1973577549
1704586526617000000,-1,4397450000000,6200000,1973577550
1704586526617000000,-1,4397440000000,300000,1973577551
1704586526617000000,-1,4397430000000,800000,1973577552
1704586526617000000,-1,4397310000000,300000,1973577553
1704586526641000000,1,4397300000000,7000000,1973577554
1704586526821000000,-1,4397290000000,1300000,1973577555
1704586527502000000,1,4397300000000,500000,1973577556
1704586527886000000,1,4397300000000,209300000,1973577557
1704586528035000000,1,4397310000000,7900000,1973577558
1704586528045000000,1,4397440000000,800000,1973577559
1704586528045000000,1,4397450000000,7800000,1973577560
1704586528051000000,1,4397460000000,400000,1973577561
1704586528051000000,1,4397520000000,500000,1973577562
1704586528051000000,1,4397530000000,300000,1973577563
1704586528051000000,1,4397540000000,500000,1973577564
1704586528051000000,1,4397550000000,300000,1973577565
1704586528186000000,1,4397550000000,600000,1973577566
1704586528305000000,1,4397550000000,7600000,1973577567
1704586528308000000,1,4397560000000,600000,1973577568
1704586528308000000,1,4397600000000,300000,1973577569
1704586528308000000,1,4397640000000,300000,1973577570
1704586528333000000,1,4397700000000,1100000,1973577571
1704586528465000000,-1,4397710000000,700000,1973577572
1704586528465000000,1,4397720000000,300000,1973577573
1704586528585000000,-1,4397710000000,25000000,1973577574
1704586528760000000,-1,4397710000000,2500000,1973577575
1704586528776000000,1,4397720000000,800000,1973577576
1704586528799000000,-1,4397710000000,1100000,1973577577
1704586529059000000,1,4397720000000,5500000,1973577578
1704586529475000000,1,4397720000000,122500000,1973577579
1704586529821000000,1,4397720000000,1000000,1973577580
1704586529821000000,1,4397730000000,300000,1973577581
1704586529821000000,1,4397780000000,300000,1973577582
1704586529821000000,1,4397820000000,32800000,1973577583
1704586529821000000,1,4397830000000,38300000,1973577584
1704586530244000000,1,4397830000000,600000,1973577585
1704586530449000000,-1,4397820000000,10100000,1973577586
1704586530480000000,1,4397830000000,1300000,1973577587
1704586530539000000,-1,4397820000000,22700000,1973577588
1704586530692000000,1,4397830000000,4000000,1973577589
1704586530827000000,1,4397830000000,600000,1973577590
1704586531478000000,-1,4397820000000,3100000,1973577591
1704586531656000000,1,4397830000000,500000,1973577592
1704586532265000000,1,4397830000000,4500000,1973577593
1704586532313000000,-1,4397820000000,600000,1973577594
1704586532567000000,1,4397830000000,50000000,1973577595
1704586533047000000,1,4397830000000,10400000,1973577596
1704586534155000000,1,4397830000000,20200000,1973577597
1704586534497000000,-1,4397820000000,500000,1973577598
1704586534730000000,-1,4397820000000,90000000,1973577599
1704586534730000000,-1,4397810000000,2800000,1973577600
1704586534730000000,-1,4397710000000,1300000,1973577601
1704586534767000000,1,4397560000000,2200000,1973577602
1704586534885000000,-1,4397550000000,45400000,1973577603
1704586534886000000,-1,4397540000000,300000,1973577604
1704586534886000000,-1,4397480000000,100000,1973577605
1704586534886000000,-1,4397460000000,24900000,1973577606
1704586534887000000,-1,4397450000000,100000,1973577607
1704586534887000000,-1,4397390000000,200000,1973577608
1704586534887000000,-1,4397370000000,200000,1973577609
1704586534894000000,-1,4397330000000,200000,1973577610
1704586534920000000,1,4397330000000,30400000,1973577611
1704586535596000000,-1,4397310000000,2600000,1973577612
1704586536036000000,-1,4397310000000,300000,1973577613
1704586536178000000,-1,4397310000000,9600000,1973577614
1704586536372000000,-1,4397310000000,400000,1973577615
1704586536376000000,1,4397320000000,2900000,1973577616
1704586536561000000,1,4397320000000,500000,1973577617
1704586536564000000,-1,4397310000000,51200000,1973577618
1704586536564000000,-1,4397300000000,6300000,1973577619
1704586536564000000,-1,4397290000000,300000,1973577620
1704586537198000000,-1,4397290000000,16000000,1973577621
1704586537372000000,-1,4397290000000,1000000,1973577622
1704586537429000000,1,4397300000000,100000,1973577623
1704586537544000000,-1,4397290000000,400000,1973577624
1704586537637000000,1,4397300000000,15200000,1973577625
1704586537897000000,1,4397300000000,1000000,1973577626
1704586538054000000,1,4397300000000,300000,1973577627
1704586538261000000,1,4397300000000,600000,1973577628
1704586538472000000,1,4397300000000,23000000,1973577629
1704586538472000000,1,4397310000000,600000,1973577630
1704586538472000000,1,4397320000000,58000000,1973577631
1704586538472000000,1,4397330000000,500000,1973577632
1704586538472000000,1,4397340000000,2200000,1973577633
1704586538479000000,1,4397460000000,1000000,1973577634
1704586538479000000,1,4397470000000,500000,1973577635
1704586538495000000,1,4397480000000,8800000,1973577636
1704586538511000000,1,4397510000000,7800000,1973577637
1704586538525000000,1,4397610000000,300000,1973577638
1704586538525000000,1,4397620000000,300000,1973577639
1704586538525000000,1,4397660000000,1700000,1973577640
1704586538525000000,1,4397670000000,300000,1973577641
1704586538525000000,1,4397730000000,2100000,1973577642
1704586538545000000,1,4397750000000,300000,1973577643
1704586538545000000,1,4397780000000,300000,1973577644
1704586538545000000,1,4397800000000,300000,1973577645
1704586538556000000,1,4397810000000,2200000,1973577646
1704586538788000000,-1,4397800000000,900000,1973577647
1704586539271000000,-1,4397800000000,2400000,1973577648
1704586539905000000,-1,4397800000000,300000,1973577649
1704586540114000000,1,4397810000000,1500000,1973577650
1704586540241000000,-1,4397800000000,113600000,1973577651
1704586540850000000,-1,4397800000000,45200000,1973577652
1704586540974000000,1,4397810000000,6400000,1973577653
1704586541295000000,-1,4397800000000,2300000,1973577654
1704586541442000000,-1,4397800000000,500000,1973577655
1704586541592000000,1,4397810000000,4300000,1973577656
1704586541797000000,1,4397810000000,600000,1973577657
1704586541919000000,1,4397810000000,300000,1973577658
1704586542373000000,1,4397810000000,3200000,1973577659
1704586542675000000,1,4397810000000,1000000,1973577660
1704586542819000000,1,4397810000000,113800000,1973577661
1704586542846000000,-1,4397800000000,6600000,1973577662
1704586542987000000,-1,4397800000000,1000000,1973577663
1704586543120000000,1,4397810000000,800000,1973577664
1704586543902000000,1,4397810000000,1000000,1973577665
1704586544089000000,1,4397810000000,50700000,1973577666
1704586544409000000,1,4397810000000,1600000,1973577667
1704586544904000000,-1,4397800000000,300000,1973577668
1704586545121000000,1,4397810000000,7600000,1973577669
1704586545266000000,1,4397810000000,300000,1973577670
1704586546036000000,-1,4397800000000,300000,1973577671
1704586546088000000,1,4397810000000,300000,1973577672
1704586546196000000,1,4397810000000,4500000,1973577673
1704586547235000000,-1,4397800000000,7000000,1973577674
1704586547239000000,1,4397810000000,4300000,1973577675
1704586547637000000,1,4397810000000,568400000,1973577676
1704586547638000000,1,4397820000000,68600000,1973577677
1704586547638000000,1,4397830000000,158200000,1973577678
1704586547638000000,1,4397840000000,300000,1973577679
1704586547638000000,1,4397870000000,500000,1973577680
1704586547638000000,1,4397890000000,500000,1973577681
1704586547638000000,1,4397900000000,2800000,1973577682
1704586547638000000,1,4397910000000,300000,1973577683
1704586547638000000,1,4397940000000,3500000,1973577684
1704586547638000000,1,4397950000000,700000,1973577685
1704586547638000000,1,4397960000000,5300000,1973577686
1704586547638000000,1,4397970000000,11100000,1973577687
1704586547638000000,1,4397990000000,16000000,1973577688
1704586547638000000,1,4398000000000,1600000,1973577689
1704586547638000000,1,4398020000000,11400000,1973577690
1704586547638000000,1,4398030000000,5200000,1973577691
1704586547638000000,1,4398070000000,500000,1973577692
1704586547638000000,1,4398090000000,29000000,1973577693
1704586547638000000,1,4398100000000,600000,1973577694
1704586547638000000,1,4398110000000,500000,1973577695
1704586547638000000,1,4398120000000,2200000,1973577696
1704586547638000000,1,4398130000000,11700000,1973577697
1704586547638000000,1,4398150000000,90300000,1973577698
1704586547638000000,1,4398160000000,300000,1973577699
1704586547638000000,1,4398170000000,136400000,1973577700
1704586547638000000,1,4398190000000,140800000,1973577701
1704586547638000000,1,4398200000000,233300000,1973577702
1704586547687000000,1,4398240000000,400000,1973577703
1704586547687000000,1,4398250000000,2500000,1973577704
1704586547898000000,-1,4398290000000,400000,1973577705
1704586547898000000,1,4398300000000,300000,1973577706
1704586548248000000,1,4398300000000,5000000,1973577707
1704586548248000000,1,4398310000000,300000,1973577708
1704586548320000000,1,4398330000000,300000,1973577709
1704586548320000000,1,4398340000000,300000,1973577710
1704586548337000000,1,4398400000000,1000000,1973577711
1704586548337000000,1,4398420000000,300000,1973577712
1704586548337000000,1,4398430000000,300000,1973577713
1704586548337000000,1,4398450000000,1300000,1973577714
1704586548462000000,1,4398550000000,400000,1973577715
1704586548616000000,1,4398550000000,1300000,1973577716
1704586548757000000,1,4398550000000,300000,1973577717
1704586548957000000,1,4398550000000,300000,1973577718
1704586549109000000,-1,4398540000000,300000,1973577719
1704586549389000000,1,4398550000000,600000,1973577720
1704586549591000000,1,4398550000000,5600000,1973577721
1704586549762000000,1,4398550000000,58800000,1973577722
1704586549762000000,1,4398560000000,4200000,1973577723
1704586549762000000,1,4398600000000,1000000,1973577724
1704586549762000000,1,4398610000000,2800000,1973577725
1704586549762000000,1,4398650000000,1000000,1973577726
1704586549762000000,1,4398680000000,2400000,1973577727
1704586549762000000,1,4398700000000,1000000,1973577728
1704586549762000000,1,4398720000000,1700000,1973577729
1704586549762000000,1,4398730000000,2100000,1973577730
1704586549762000000,1,4398740000000,125000000,1973577731
1704586549773000000,1,4398800000000,1800000,1973577732
1704586549776000000,1,4398810000000,300000,1973577733
1704586549776000000,1,4398820000000,100000,1973577734
1704586550395000000,1,4398830000000,400000,1973577735
1704586550418000000,-1,4398820000000,300000,1973577736
1704586550683000000,-1,4398820000000,300000,1973577737
1704586550902000000,1,4398830000000,11700000,1973577738
1704586551116000000,-1,4398820000000,500000,1973577739
1704586551229000000,1,4398830000000,800000,1973577740
1704586551883000000,-1,4398820000000,94800000,1973577741
1704586552044000000,1,4398830000000,3000000,1973577742
1704586552445000000,1,4398830000000,300000,1973577743
1704586552697000000,1,4398830000000,600000,1973577744
1704586552722000000,-1,4398820000000,3000000,1973577745
1704586552858000000,1,4398830000000,300000,1973577746
1704586553240000000,1,4398830000000,400000,1973577747
1704586553710000000,1,4398830000000,146600000,1973577748
1704586554343000000,-1,4398820000000,800000,1973577749
1704586554416000000,1,4398830000000,6600000,1973577750
1704586554730000000,1,4398830000000,234200000,1973577751
1704586554930000000,1,4398830000000,300000,1973577752
1704586555454000000,-1,4398820000000,500000,1973577753
1704586555717000000,-1,4398820000000,63300000,1973577754
1704586556035000000,1,4398830000000,17600000,1973577755
1704586556035000000,1,4398840000000,5600000,1973577756
1704586556037000000,-1,4398840000000,300000,1973577757
1704586556037000000,1,4398850000000,1400000,1973577758
1704586556037000000,1,4398860000000,30700000,1973577759
1704586556037000000,1,4398870000000,600000,1973577760
1704586556037000000,1,4398880000000,3000000,1973577761
1704586556037000000,1,4398890000000,2000000,1973577762
1704586556037000000,1,4398900000000,5400000,1973577763
1704586556037000000,1,4398910000000,20500000,1973577764
1704586556037000000,-1,4398910000000,8600000,1973577765
1704586556037000000,1,4398930000000,4400000,1973577766
1704586556037000000,1,4398940000000,300000,1973577767
1704586556037000000,1,4398950000000,1000000,1973577768
1704586556037000000,1,4398960000000,300000,1973577769
1704586556037000000,1,4398970000000,3700000,1973577770
1704586556037000000,1,4398980000000,2000000,1973577771
1704586556037000000,1,4398990000000,900000,1973577772
1704586556037000000,1,4399000000000,729900000,1973577773
1704586556042000000,1,4399010000000,3800000,1973577774
1704586556042000000,1,4399020000000,300000,1973577775
1704586556042000000,1,4399050000000,11600000,1973577776
1704586556042000000,1,4399070000000,300000,1973577777
1704586556042000000,1,4399090000000,300000,1973577778
1704586556042000000,1,4399100000000,29500000,1973577779
1704586556043000000,1,4399130000000,11800000,1973577780
1704586556045000000,1,4399150000000,3500000,1973577781
1704586556045000000,1,4399160000000,700000,1973577782
1704586556045000000,1,4399170000000,26500000,1973577783
1704586556046000000,1,4399180000000,600000,1973577784
1704586556046000000,1,4399190000000,1000000,1973577785
1704586556046000000,1,4399200000000,12600000,1973577786
1704586556046000000,1,4399220000000,400000,1973577787
1704586556046000000,1,4399230000000,600000,1973577788
1704586556046000000,1,4399240000000,3500000,1973577789
1704586556046000000,1,4399250000000,13300000,1973577790
1704586556047000000,1,4399260000000,900000,1973577791
1704586556047000000,1,4399270000000,5000000,1973577792
1704586556047000000,1,4399280000000,5000000,1973577793
1704586556047000000,1,4399290000000,300000,1973577794
1704586556047000000,1,4399300000000,2200000,1973577795
1704586556047000000,1,4399320000000,500000,1973577796
1704586556047000000,1,4399330000000,7100000,1973577797
1704586556047000000,1,4399340000000,4000000,1973577798
1704586556047000000,1,4399350000000,131600000,1973577799
1704586556047000000,1,4399360000000,20300000,1973577800
1704586556047000000,1,4399370000000,15200000,1973577801
1704586556047000000,1,4399400000000,98100000,1973577802
1704586556047000000,1,4399410000000,300000,1973577803
1704586556047000000,1,4399420000000,68600000,1973577804
1704586556047000000,1,4399430000000,2600000,1973577805
1704586556047000000,1,4399440000000,300000,1973577806
1704586556047000000,1,4399450000000,1600000,1973577807
1704586556047000000,1,4399460000000,300000,1973577808
1704586556047000000,1,4399470000000,116100000,1973577809
1704586556047000000,1,4399480000000,11700000,1973577810
1704586556047000000,1,4399490000000,2800000,1973577811
1704586556047000000,1,4399500000000,6300000,1973577812
1704586556047000000,1,4399510000000,900000,1973577813
1704586556047000000,1,4399520000000,34300000,1973577814
1704586556047000000,1,4399540000000,24400000,1973577815
1704586556047000000,1,4399550000000,114200000,1973577816
1704586556047000000,1,4399570000000,10300000,1973577817
1704586556047000000,1,4399580000000,2300000,1973577818
1704586556047000000,1,4399590000000,7800000,1973577819
1704586556047000000,1,4399600000000,5300000,1973577820
1704586556047000000,1,4399620000000,113700000,1973577821
1704586556047000000,1,4399630000000,37600000,1973577822
1704586556047000000,1,4399640000000,153800000,1973577823
1704586556047000000,1,4399650000000,12000000,1973577824
1704586556047000000,1,4399660000000,56700000,1973577825
1704586556047000000,1,4399680000000,4300000,1973577826
1704586556047000000,1,4399690000000,56800000,1973577827
1704586556047000000,1,4399700000000,5100000,1973577828
1704586556047000000,1,4399400000000,15600000,1973577829
1704586556048000000,1,4399700000000,29400000,1973577830
1704586556050000000,1,4399710000000,527400000,1973577831
1704586556052000000,1,4399720000000,24400000,1973577832
1704586556052000000,1,4399730000000,132200000,1973577833
1704586556052000000,1,4399740000000,1500000,1973577834
1704586556052000000,1,4399750000000,11700000,1973577835
1704586556052000000,1,4399760000000,11400000,1973577836
1704586556052000000,1,4399770000000,4200000,1973577837
1704586556052000000,1,4399790000000,152700000,1973577838
1704586556052000000,1,4399800000000,35000000,1973577839
1704586556052000000,1,4399810000000,6100000,1973577840
1704586556052000000,1,4399820000000,17600000,1973577841
1704586556052000000,1,4399840000000,24700000,1973577842
1704586556052000000,1,4399850000000,4500000,1973577843
1704586556052000000,1,4399860000000,75700000,1973577844
1704586556052000000,1,4399870000000,155800000,1973577845
1704586556052000000,1,4399880000000,15900000,1973577846
1704586556052000000,1,4399890000000,1700000,1973577847
1704586556052000000,1,4399900000000,242500000,1973577848
1704586556052000000,1,4399910000000,600000,1973577849
1704586556052000000,1,4399920000000,10700000,1973577850
1704586556052000000,1,4399930000000,16300000,1973577851
1704586556052000000,1,4399940000000,11400000,1973577852
1704586556052000000,1,4399950000000,141700000,1973577853
1704586556052000000,1,4399960000000,45800000,1973577854
1704586556052000000,1,4399970000000,148100000,1973577855
1704586556052000000,1,4399980000000,2300000,1973577856
1704586556052000000,1,4399990000000,25400000,1973577857
1704586556053000000,1,4400000000000,126300000,1973577858
1704586556053000000,-1,4399660000000,4300000,1973577859
1704586556053000000,1,4400000000000,383900000,1973577860
1704586556053000000,-1,4399660000000,11300000,1973577861
1704586556053000000,1,4400000000000,39400000,1973577862
1704586556053000000,-1,4399660000000,5000000,1973577863
1704586556053000000,1,4400000000000,117700000,1973577864
1704586556053000000,-1,4399660000000,13600000,1973577865
1704586556053000000,1,4400000000000,189000000,1973577866
1704586556053000000,-1,4399660000000,10300000,1973577867
1704586556053000000,1,4400000000000,46700000,1973577868
1704586556054000000,-1,4399660000000,300000,1973577869
1704586556054000000,1,4400000000000,2500000,1973577870
1704586556054000000,-1,4399660000000,600000,1973577871
1704586556054000000,1,4400000000000,44400000,1973577872
1704586556054000000,-1,4399660000000,400000,1973577873
1704586556054000000,1,4400000000000,58400000,1973577874
1704586556055000000,1,4399700000000,142200000,1973577875
1704586556055000000,1,4400000000000,2300000,1973577876
1704586556058000000,1,4399750000000,1000000,1973577877
1704586556058000000,1,4399800000000,1000000,1973577878
1704586556058000000,1,4400000000000,21900000,1973577879
1704586556059000000,1,4399700000000,1000000,1973577880
1704586556059000000,1,4399850000000,1000000,1973577881
1704586556062000000,1,4400000000000,5232600000,1973577882
1704586556121000000,1,4400010000000,38500000,1973577883
1704586556121000000,1,4400020000000,3000000,1973577884
1704586556121000000,1,4400030000000,25600000,1973577885
1704586556121000000,1,4400040000000,6600000,1973577886
1704586556121000000,1,4400050000000,4800000,1973577887
1704586556121000000,1,4400060000000,13400000,1973577888
1704586556121000000,1,4400070000000,700000,1973577889
1704586556121000000,1,4400080000000,5400000,1973577890
1704586556124000000,1,4400090000000,22800000,1973577891
1704586556127000000,1,4400100000000,13300000,1973577892
1704586556128000000,1,4400110000000,600000,1973577893
1704586556128000000,1,4400120000000,6100000,1973577894
1704586556130000000,1,4400140000000,300000,1973577895
1704586556130000000,1,4400150000000,1900000,1973577896
1704586556130000000,1,4400160000000,7200000,1973577897
1704586556130000000,1,4400170000000,2300000,1973577898
1704586556130000000,1,4400180000000,10000000,1973577899
1704586556130000000,1,4400190000000,37600000,1973577900
1704586556143000000,1,4400200000000,9200000,1973577901
1704586556143000000,1,4400210000000,5000000,1973577902
1704586556146000000,1,4400230000000,10800000,1973577903
1704586556160000000,1,4400240000000,7500000,1973577904
1704586556164000000,1,4400220000000,13000000,1973577905
1704586556168000000,1,4400240000000,8400000,1973577906
1704586556170000000,1,4400250000000,16200000,1973577907
1704586556172000000,1,4400260000000,2600000,1973577908
1704586556172000000,1,4400270000000,300000,1973577909
1704586556172000000,1,4400280000000,2300000,1973577910
1704586556173000000,1,4400290000000,5400000,1973577911
1704586556176000000,1,4400300000000,4600000,1973577912
1704586556177000000,1,4400310000000,300000,1973577913
1704586556177000000,1,4400320000000,400400000,1973577914
1704586556202000000,1,4400330000000,300000,1973577915
1704586556202000000,1,4400340000000,1400000,1973577916
1704586556202000000,1,4400350000000,400000,1973577917
1704586556202000000,1,4400360000000,5200000,1973577918
1704586556202000000,1,4400370000000,400000,1973577919
1704586556202000000,1,4400380000000,5400000,1973577920
1704586556202000000,1,4400400000000,36000000,1973577921
1704586556202000000,1,4400410000000,5200000,1973577922
1704586556202000000,1,4400420000000,2800000,1973577923
1704586556202000000,1,4400430000000,6700000,1973577924
1704586556202000000,1,4400440000000,27100000,1973577925
1704586556202000000,1,4400450000000,10800000,1973577926
1704586556202000000,1,4400460000000,400000,1973577927
1704586556202000000,1,4400480000000,2500000,1973577928
1704586556202000000,1,4400490000000,8100000,1973577929
1704586556202000000,1,4400500000000,6000000,1973577930
1704586556210000000,1,4400470000000,900000,1973577931
1704586556210000000,1,4400500000000,33200000,1973577932
1704586556216000000,1,4400520000000,3000000,1973577933
1704586556217000000,1,4400530000000,4500000,1973577934
1704586556217000000,1,4400540000000,13800000,1973577935
1704586556217000000,1,4400550000000,1500000,1973577936
1704586556221000000,1,4400560000000,1800000,1973577937
1704586556222000000,1,4400460000000,900000,1973577938
1704586556222000000,1,4400560000000,2700000,1973577939
1704586556222000000,1,4400570000000,4000000,1973577940
1704586556222000000,1,4400580000000,11400000,1973577941
1704586556226000000,1,4400590000000,1000000,1973577942
1704586556226000000,1,4400600000000,79700000,1973577943
1704586556245000000,1,4400610000000,66600000,1973577944
1704586556248000000,1,4400620000000,700000,1973577945
1704586556248000000,1,4400630000000,500000,1973577946
1704586556248000000,1,4400640000000,9600000,1973577947
1704586556248000000,1,4400650000000,600000,1973577948
1704586556248000000,1,4400660000000,27700000,1973577949
1704586556248000000,1,4400680000000,256000000,1973577950
1704586556265000000,1,4400700000000,40000000,1973577951
1704586556265000000,1,4400710000000,10300000,1973577952
1704586556265000000,1,4400730000000,900000,1973577953
1704586556265000000,1,4400750000000,1200000,1973577954
1704586556265000000,1,4400770000000,2300000,1973577955
1704586556265000000,1,4400790000000,300000,1973577956
1704586556265000000,1,4400800000000,78900000,1973577957
1704586556290000000,1,4400850000000,2500000,1973577958
1704586556290000000,1,4400860000000,300000,1973577959
1704586556290000000,1,4400880000000,1800000,1973577960
1704586556290000000,1,4400890000000,33100000,1973577961
1704586556290000000,1,4400900000000,36900000,1973577962
1704586556322000000,1,4400910000000,800000,1973577963
1704586556322000000,1,4400940000000,19900000,1973577964
1704586556342000000,-1,4400780000000,19100000,1973577965
1704586556344000000,-1,4400760000000,3900000,1973577966
1704586556344000000,1,4400940000000,39700000,1973577967
1704586556345000000,-1,4400760000000,6000000,1973577968
1704586556346000000,-1,4400790000000,11000000,1973577969
1704586556346000000,-1,4400760000000,7400000,1973577970
1704586556360000000,1,4400940000000,34000000,1973577971
1704586556372000000,1,4400950000000,800000,1973577972
1704586556372000000,1,4400980000000,57400000,1973577973
1704586556372000000,1,4400990000000,15100000,1973577974
1704586556372000000,1,4401000000000,69300000,1973577975
1704586556372000000,1,4401020000000,5000000,1973577976
1704586556372000000,1,4401030000000,300000,1973577977
1704586556372000000,1,4401050000000,2200000,1973577978
1704586556372000000,1,4401060000000,1900000,1973577979
1704586556372000000,1,4401070000000,600000,1973577980
1704586556372000000,1,4401090000000,11000000,1973577981
1704586556372000000,1,4401100000000,46300000,1973577982
1704586556372000000,1,4401110000000,2300000,1973577983
1704586556372000000,1,4401120000000,25900000,1973577984
1704586556372000000,1,4401130000000,300000,1973577985
1704586556377000000,1,4401150000000,2300000,1973577986
1704586556377000000,1,4401160000000,700000,1973577987
1704586556377000000,1,4401170000000,29500000,1973577988
1704586556377000000,1,4401180000000,24200000,1973577989
1704586556377000000,1,4401200000000,40000000,1973577990
1704586556377000000,1,4401210000000,27800000,1973577991
1704586556377000000,1,4401220000000,8000000,1973577992
1704586556377000000,1,4401250000000,1300000,1973577993
1704586556377000000,1,4401280000000,11400000,1973577994
1704586556377000000,1,4401290000000,90800000,1973577995
1704586556378000000,1,4401300000000,38000000,1973577996
1704586556381000000,1,4401310000000,300000,1973577997
1704586556381000000,1,4401330000000,35800000,1973577998
